,Date,date_dt,location,count,month_day,year,month,location_name
264,2013-09-22 00:00:00,2013-09-22,1^ALEX,689.0,09-22,2013,9,Alexandra Bridge
265,2013-09-23 00:00:00,2013-09-23,1^ALEX,1819.0,09-23,2013,9,Alexandra Bridge
266,2013-09-24 00:00:00,2013-09-24,1^ALEX,2002.0,09-24,2013,9,Alexandra Bridge
267,2013-09-25 00:00:00,2013-09-25,1^ALEX,2144.0,09-25,2013,9,Alexandra Bridge
268,2013-09-26 00:00:00,2013-09-26,1^ALEX,1976.0,09-26,2013,9,Alexandra Bridge
269,2013-09-27 00:00:00,2013-09-27,1^ALEX,1907.0,09-27,2013,9,Alexandra Bridge
270,2013-09-28 00:00:00,2013-09-28,1^ALEX,39.0,09-28,2013,9,Alexandra Bridge
271,2013-09-29 00:00:00,2013-09-29,1^ALEX,1107.0,09-29,2013,9,Alexandra Bridge
272,2013-09-30 00:00:00,2013-09-30,1^ALEX,1873.0,09-30,2013,9,Alexandra Bridge
273,2013-10-01 00:00:00,2013-10-01,1^ALEX,1992.0,10-01,2013,10,Alexandra Bridge
274,2013-10-02 00:00:00,2013-10-02,1^ALEX,2024.0,10-02,2013,10,Alexandra Bridge
275,2013-10-03 00:00:00,2013-10-03,1^ALEX,2114.0,10-03,2013,10,Alexandra Bridge
276,2013-10-04 00:00:00,2013-10-04,1^ALEX,1399.0,10-04,2013,10,Alexandra Bridge
277,2013-10-05 00:00:00,2013-10-05,1^ALEX,1139.0,10-05,2013,10,Alexandra Bridge
278,2013-10-06 00:00:00,2013-10-06,1^ALEX,334.0,10-06,2013,10,Alexandra Bridge
279,2013-10-07 00:00:00,2013-10-07,1^ALEX,992.0,10-07,2013,10,Alexandra Bridge
280,2013-10-08 00:00:00,2013-10-08,1^ALEX,1699.0,10-08,2013,10,Alexandra Bridge
281,2013-10-09 00:00:00,2013-10-09,1^ALEX,1916.0,10-09,2013,10,Alexandra Bridge
282,2013-10-10 00:00:00,2013-10-10,1^ALEX,1898.0,10-10,2013,10,Alexandra Bridge
283,2013-10-11 00:00:00,2013-10-11,1^ALEX,1754.0,10-11,2013,10,Alexandra Bridge
284,2013-10-12 00:00:00,2013-10-12,1^ALEX,1318.0,10-12,2013,10,Alexandra Bridge
285,2013-10-13 00:00:00,2013-10-13,1^ALEX,999.0,10-13,2013,10,Alexandra Bridge
286,2013-10-14 00:00:00,2013-10-14,1^ALEX,964.0,10-14,2013,10,Alexandra Bridge
287,2013-10-15 00:00:00,2013-10-15,1^ALEX,1525.0,10-15,2013,10,Alexandra Bridge
288,2013-10-16 00:00:00,2013-10-16,1^ALEX,1040.0,10-16,2013,10,Alexandra Bridge
289,2013-10-17 00:00:00,2013-10-17,1^ALEX,1478.0,10-17,2013,10,Alexandra Bridge
290,2013-10-18 00:00:00,2013-10-18,1^ALEX,1038.0,10-18,2013,10,Alexandra Bridge
291,2013-10-19 00:00:00,2013-10-19,1^ALEX,391.0,10-19,2013,10,Alexandra Bridge
292,2013-10-20 00:00:00,2013-10-20,1^ALEX,632.0,10-20,2013,10,Alexandra Bridge
293,2013-10-21 00:00:00,2013-10-21,1^ALEX,1015.0,10-21,2013,10,Alexandra Bridge
294,2013-10-22 00:00:00,2013-10-22,1^ALEX,1374.0,10-22,2013,10,Alexandra Bridge
295,2013-10-23 00:00:00,2013-10-23,1^ALEX,1412.0,10-23,2013,10,Alexandra Bridge
296,2013-10-24 00:00:00,2013-10-24,1^ALEX,1219.0,10-24,2013,10,Alexandra Bridge
297,2013-10-25 00:00:00,2013-10-25,1^ALEX,1116.0,10-25,2013,10,Alexandra Bridge
298,2013-10-26 00:00:00,2013-10-26,1^ALEX,207.0,10-26,2013,10,Alexandra Bridge
299,2013-10-27 00:00:00,2013-10-27,1^ALEX,358.0,10-27,2013,10,Alexandra Bridge
300,2013-10-28 00:00:00,2013-10-28,1^ALEX,1043.0,10-28,2013,10,Alexandra Bridge
301,2013-10-29 00:00:00,2013-10-29,1^ALEX,1150.0,10-29,2013,10,Alexandra Bridge
302,2013-10-30 00:00:00,2013-10-30,1^ALEX,1127.0,10-30,2013,10,Alexandra Bridge
303,2013-10-31 00:00:00,2013-10-31,1^ALEX,733.0,10-31,2013,10,Alexandra Bridge
304,2013-11-01 00:00:00,2013-11-01,1^ALEX,694.0,11-01,2013,11,Alexandra Bridge
305,2013-11-02 00:00:00,2013-11-02,1^ALEX,323.0,11-02,2013,11,Alexandra Bridge
306,2013-11-03 00:00:00,2013-11-03,1^ALEX,359.0,11-03,2013,11,Alexandra Bridge
307,2013-11-04 00:00:00,2013-11-04,1^ALEX,966.0,11-04,2013,11,Alexandra Bridge
308,2013-11-05 00:00:00,2013-11-05,1^ALEX,1039.0,11-05,2013,11,Alexandra Bridge
309,2013-11-06 00:00:00,2013-11-06,1^ALEX,967.0,11-06,2013,11,Alexandra Bridge
310,2013-11-07 00:00:00,2013-11-07,1^ALEX,981.0,11-07,2013,11,Alexandra Bridge
311,2013-11-08 00:00:00,2013-11-08,1^ALEX,842.0,11-08,2013,11,Alexandra Bridge
312,2013-11-09 00:00:00,2013-11-09,1^ALEX,281.0,11-09,2013,11,Alexandra Bridge
313,2013-11-10 00:00:00,2013-11-10,1^ALEX,131.0,11-10,2013,11,Alexandra Bridge
314,2013-11-11 00:00:00,2013-11-11,1^ALEX,307.0,11-11,2013,11,Alexandra Bridge
315,2013-11-12 00:00:00,2013-11-12,1^ALEX,668.0,11-12,2013,11,Alexandra Bridge
316,2013-11-13 00:00:00,2013-11-13,1^ALEX,645.0,11-13,2013,11,Alexandra Bridge
317,2013-11-14 00:00:00,2013-11-14,1^ALEX,845.0,11-14,2013,11,Alexandra Bridge
318,2013-11-15 00:00:00,2013-11-15,1^ALEX,782.0,11-15,2013,11,Alexandra Bridge
319,2013-11-16 00:00:00,2013-11-16,1^ALEX,491.0,11-16,2013,11,Alexandra Bridge
320,2013-11-17 00:00:00,2013-11-17,1^ALEX,182.0,11-17,2013,11,Alexandra Bridge
321,2013-11-18 00:00:00,2013-11-18,1^ALEX,550.0,11-18,2013,11,Alexandra Bridge
322,2013-11-19 00:00:00,2013-11-19,1^ALEX,675.0,11-19,2013,11,Alexandra Bridge
323,2013-11-20 00:00:00,2013-11-20,1^ALEX,729.0,11-20,2013,11,Alexandra Bridge
324,2013-11-21 00:00:00,2013-11-21,1^ALEX,733.0,11-21,2013,11,Alexandra Bridge
325,2013-11-22 00:00:00,2013-11-22,1^ALEX,431.0,11-22,2013,11,Alexandra Bridge
326,2013-11-23 00:00:00,2013-11-23,1^ALEX,110.0,11-23,2013,11,Alexandra Bridge
327,2013-11-24 00:00:00,2013-11-24,1^ALEX,46.0,11-24,2013,11,Alexandra Bridge
328,2013-11-25 00:00:00,2013-11-25,1^ALEX,460.0,11-25,2013,11,Alexandra Bridge
329,2013-11-26 00:00:00,2013-11-26,1^ALEX,704.0,11-26,2013,11,Alexandra Bridge
330,2013-11-27 00:00:00,2013-11-27,1^ALEX,729.0,11-27,2013,11,Alexandra Bridge
331,2013-11-28 00:00:00,2013-11-28,1^ALEX,826.0,11-28,2013,11,Alexandra Bridge
332,2013-11-29 00:00:00,2013-11-29,1^ALEX,649.0,11-29,2013,11,Alexandra Bridge
333,2013-11-30 00:00:00,2013-11-30,1^ALEX,341.0,11-30,2013,11,Alexandra Bridge
334,2013-12-01 00:00:00,2013-12-01,1^ALEX,,12-01,2013,12,Alexandra Bridge
335,2013-12-02 00:00:00,2013-12-02,1^ALEX,,12-02,2013,12,Alexandra Bridge
336,2013-12-03 00:00:00,2013-12-03,1^ALEX,,12-03,2013,12,Alexandra Bridge
337,2013-12-04 00:00:00,2013-12-04,1^ALEX,,12-04,2013,12,Alexandra Bridge
338,2013-12-05 00:00:00,2013-12-05,1^ALEX,,12-05,2013,12,Alexandra Bridge
339,2013-12-06 00:00:00,2013-12-06,1^ALEX,,12-06,2013,12,Alexandra Bridge
340,2013-12-07 00:00:00,2013-12-07,1^ALEX,,12-07,2013,12,Alexandra Bridge
341,2013-12-08 00:00:00,2013-12-08,1^ALEX,,12-08,2013,12,Alexandra Bridge
342,2013-12-09 00:00:00,2013-12-09,1^ALEX,,12-09,2013,12,Alexandra Bridge
343,2013-12-10 00:00:00,2013-12-10,1^ALEX,,12-10,2013,12,Alexandra Bridge
344,2013-12-11 00:00:00,2013-12-11,1^ALEX,,12-11,2013,12,Alexandra Bridge
345,2013-12-12 00:00:00,2013-12-12,1^ALEX,,12-12,2013,12,Alexandra Bridge
346,2013-12-13 00:00:00,2013-12-13,1^ALEX,,12-13,2013,12,Alexandra Bridge
347,2013-12-14 00:00:00,2013-12-14,1^ALEX,,12-14,2013,12,Alexandra Bridge
348,2013-12-15 00:00:00,2013-12-15,1^ALEX,,12-15,2013,12,Alexandra Bridge
349,2013-12-16 00:00:00,2013-12-16,1^ALEX,,12-16,2013,12,Alexandra Bridge
350,2013-12-17 00:00:00,2013-12-17,1^ALEX,,12-17,2013,12,Alexandra Bridge
351,2013-12-18 00:00:00,2013-12-18,1^ALEX,,12-18,2013,12,Alexandra Bridge
352,2013-12-19 00:00:00,2013-12-19,1^ALEX,,12-19,2013,12,Alexandra Bridge
353,2013-12-20 00:00:00,2013-12-20,1^ALEX,,12-20,2013,12,Alexandra Bridge
354,2013-12-21 00:00:00,2013-12-21,1^ALEX,,12-21,2013,12,Alexandra Bridge
355,2013-12-22 00:00:00,2013-12-22,1^ALEX,,12-22,2013,12,Alexandra Bridge
356,2013-12-23 00:00:00,2013-12-23,1^ALEX,,12-23,2013,12,Alexandra Bridge
357,2013-12-24 00:00:00,2013-12-24,1^ALEX,,12-24,2013,12,Alexandra Bridge
358,2013-12-25 00:00:00,2013-12-25,1^ALEX,,12-25,2013,12,Alexandra Bridge
359,2013-12-26 00:00:00,2013-12-26,1^ALEX,,12-26,2013,12,Alexandra Bridge
360,2013-12-27 00:00:00,2013-12-27,1^ALEX,,12-27,2013,12,Alexandra Bridge
361,2013-12-28 00:00:00,2013-12-28,1^ALEX,,12-28,2013,12,Alexandra Bridge
362,2013-12-29 00:00:00,2013-12-29,1^ALEX,,12-29,2013,12,Alexandra Bridge
363,2013-12-30 00:00:00,2013-12-30,1^ALEX,,12-30,2013,12,Alexandra Bridge
364,2013-12-31 00:00:00,2013-12-31,1^ALEX,,12-31,2013,12,Alexandra Bridge
365,2014-01-01 00:00:00,2014-01-01,1^ALEX,,01-01,2014,1,Alexandra Bridge
366,2014-01-02 00:00:00,2014-01-02,1^ALEX,,01-02,2014,1,Alexandra Bridge
367,2014-01-03 00:00:00,2014-01-03,1^ALEX,,01-03,2014,1,Alexandra Bridge
368,2014-01-04 00:00:00,2014-01-04,1^ALEX,,01-04,2014,1,Alexandra Bridge
369,2014-01-05 00:00:00,2014-01-05,1^ALEX,,01-05,2014,1,Alexandra Bridge
370,2014-01-06 00:00:00,2014-01-06,1^ALEX,,01-06,2014,1,Alexandra Bridge
371,2014-01-07 00:00:00,2014-01-07,1^ALEX,,01-07,2014,1,Alexandra Bridge
372,2014-01-08 00:00:00,2014-01-08,1^ALEX,,01-08,2014,1,Alexandra Bridge
373,2014-01-09 00:00:00,2014-01-09,1^ALEX,,01-09,2014,1,Alexandra Bridge
374,2014-01-10 00:00:00,2014-01-10,1^ALEX,,01-10,2014,1,Alexandra Bridge
375,2014-01-11 00:00:00,2014-01-11,1^ALEX,,01-11,2014,1,Alexandra Bridge
376,2014-01-12 00:00:00,2014-01-12,1^ALEX,,01-12,2014,1,Alexandra Bridge
377,2014-01-13 00:00:00,2014-01-13,1^ALEX,,01-13,2014,1,Alexandra Bridge
378,2014-01-14 00:00:00,2014-01-14,1^ALEX,,01-14,2014,1,Alexandra Bridge
379,2014-01-15 00:00:00,2014-01-15,1^ALEX,,01-15,2014,1,Alexandra Bridge
380,2014-01-16 00:00:00,2014-01-16,1^ALEX,,01-16,2014,1,Alexandra Bridge
381,2014-01-17 00:00:00,2014-01-17,1^ALEX,,01-17,2014,1,Alexandra Bridge
382,2014-01-18 00:00:00,2014-01-18,1^ALEX,,01-18,2014,1,Alexandra Bridge
383,2014-01-19 00:00:00,2014-01-19,1^ALEX,,01-19,2014,1,Alexandra Bridge
384,2014-01-20 00:00:00,2014-01-20,1^ALEX,,01-20,2014,1,Alexandra Bridge
385,2014-01-21 00:00:00,2014-01-21,1^ALEX,,01-21,2014,1,Alexandra Bridge
386,2014-01-22 00:00:00,2014-01-22,1^ALEX,,01-22,2014,1,Alexandra Bridge
387,2014-01-23 00:00:00,2014-01-23,1^ALEX,,01-23,2014,1,Alexandra Bridge
388,2014-01-24 00:00:00,2014-01-24,1^ALEX,,01-24,2014,1,Alexandra Bridge
389,2014-01-25 00:00:00,2014-01-25,1^ALEX,,01-25,2014,1,Alexandra Bridge
390,2014-01-26 00:00:00,2014-01-26,1^ALEX,,01-26,2014,1,Alexandra Bridge
391,2014-01-27 00:00:00,2014-01-27,1^ALEX,,01-27,2014,1,Alexandra Bridge
392,2014-01-28 00:00:00,2014-01-28,1^ALEX,,01-28,2014,1,Alexandra Bridge
393,2014-01-29 00:00:00,2014-01-29,1^ALEX,,01-29,2014,1,Alexandra Bridge
394,2014-01-30 00:00:00,2014-01-30,1^ALEX,,01-30,2014,1,Alexandra Bridge
395,2014-01-31 00:00:00,2014-01-31,1^ALEX,,01-31,2014,1,Alexandra Bridge
396,2014-02-01 00:00:00,2014-02-01,1^ALEX,,02-01,2014,2,Alexandra Bridge
397,2014-02-02 00:00:00,2014-02-02,1^ALEX,,02-02,2014,2,Alexandra Bridge
398,2014-02-03 00:00:00,2014-02-03,1^ALEX,,02-03,2014,2,Alexandra Bridge
399,2014-02-04 00:00:00,2014-02-04,1^ALEX,,02-04,2014,2,Alexandra Bridge
400,2014-02-05 00:00:00,2014-02-05,1^ALEX,,02-05,2014,2,Alexandra Bridge
401,2014-02-06 00:00:00,2014-02-06,1^ALEX,,02-06,2014,2,Alexandra Bridge
402,2014-02-07 00:00:00,2014-02-07,1^ALEX,,02-07,2014,2,Alexandra Bridge
403,2014-02-08 00:00:00,2014-02-08,1^ALEX,,02-08,2014,2,Alexandra Bridge
404,2014-02-09 00:00:00,2014-02-09,1^ALEX,,02-09,2014,2,Alexandra Bridge
405,2014-02-10 00:00:00,2014-02-10,1^ALEX,,02-10,2014,2,Alexandra Bridge
406,2014-02-11 00:00:00,2014-02-11,1^ALEX,,02-11,2014,2,Alexandra Bridge
407,2014-02-12 00:00:00,2014-02-12,1^ALEX,,02-12,2014,2,Alexandra Bridge
408,2014-02-13 00:00:00,2014-02-13,1^ALEX,,02-13,2014,2,Alexandra Bridge
409,2014-02-14 00:00:00,2014-02-14,1^ALEX,,02-14,2014,2,Alexandra Bridge
410,2014-02-15 00:00:00,2014-02-15,1^ALEX,,02-15,2014,2,Alexandra Bridge
411,2014-02-16 00:00:00,2014-02-16,1^ALEX,,02-16,2014,2,Alexandra Bridge
412,2014-02-17 00:00:00,2014-02-17,1^ALEX,,02-17,2014,2,Alexandra Bridge
413,2014-02-18 00:00:00,2014-02-18,1^ALEX,,02-18,2014,2,Alexandra Bridge
414,2014-02-19 00:00:00,2014-02-19,1^ALEX,,02-19,2014,2,Alexandra Bridge
415,2014-02-20 00:00:00,2014-02-20,1^ALEX,,02-20,2014,2,Alexandra Bridge
416,2014-02-21 00:00:00,2014-02-21,1^ALEX,,02-21,2014,2,Alexandra Bridge
417,2014-02-22 00:00:00,2014-02-22,1^ALEX,,02-22,2014,2,Alexandra Bridge
418,2014-02-23 00:00:00,2014-02-23,1^ALEX,,02-23,2014,2,Alexandra Bridge
419,2014-02-24 00:00:00,2014-02-24,1^ALEX,,02-24,2014,2,Alexandra Bridge
420,2014-02-25 00:00:00,2014-02-25,1^ALEX,,02-25,2014,2,Alexandra Bridge
421,2014-02-26 00:00:00,2014-02-26,1^ALEX,,02-26,2014,2,Alexandra Bridge
422,2014-02-27 00:00:00,2014-02-27,1^ALEX,,02-27,2014,2,Alexandra Bridge
423,2014-02-28 00:00:00,2014-02-28,1^ALEX,,02-28,2014,2,Alexandra Bridge
424,2014-03-01 00:00:00,2014-03-01,1^ALEX,,03-01,2014,3,Alexandra Bridge
425,2014-03-02 00:00:00,2014-03-02,1^ALEX,,03-02,2014,3,Alexandra Bridge
426,2014-03-03 00:00:00,2014-03-03,1^ALEX,,03-03,2014,3,Alexandra Bridge
427,2014-03-04 00:00:00,2014-03-04,1^ALEX,,03-04,2014,3,Alexandra Bridge
428,2014-03-05 00:00:00,2014-03-05,1^ALEX,,03-05,2014,3,Alexandra Bridge
429,2014-03-06 00:00:00,2014-03-06,1^ALEX,,03-06,2014,3,Alexandra Bridge
430,2014-03-07 00:00:00,2014-03-07,1^ALEX,,03-07,2014,3,Alexandra Bridge
431,2014-03-08 00:00:00,2014-03-08,1^ALEX,,03-08,2014,3,Alexandra Bridge
432,2014-03-09 00:00:00,2014-03-09,1^ALEX,,03-09,2014,3,Alexandra Bridge
433,2014-03-10 00:00:00,2014-03-10,1^ALEX,,03-10,2014,3,Alexandra Bridge
434,2014-03-11 00:00:00,2014-03-11,1^ALEX,,03-11,2014,3,Alexandra Bridge
435,2014-03-12 00:00:00,2014-03-12,1^ALEX,,03-12,2014,3,Alexandra Bridge
436,2014-03-13 00:00:00,2014-03-13,1^ALEX,,03-13,2014,3,Alexandra Bridge
437,2014-03-14 00:00:00,2014-03-14,1^ALEX,,03-14,2014,3,Alexandra Bridge
438,2014-03-15 00:00:00,2014-03-15,1^ALEX,,03-15,2014,3,Alexandra Bridge
439,2014-03-16 00:00:00,2014-03-16,1^ALEX,,03-16,2014,3,Alexandra Bridge
440,2014-03-17 00:00:00,2014-03-17,1^ALEX,,03-17,2014,3,Alexandra Bridge
441,2014-03-18 00:00:00,2014-03-18,1^ALEX,,03-18,2014,3,Alexandra Bridge
442,2014-03-19 00:00:00,2014-03-19,1^ALEX,,03-19,2014,3,Alexandra Bridge
443,2014-03-20 00:00:00,2014-03-20,1^ALEX,,03-20,2014,3,Alexandra Bridge
444,2014-03-21 00:00:00,2014-03-21,1^ALEX,,03-21,2014,3,Alexandra Bridge
445,2014-03-22 00:00:00,2014-03-22,1^ALEX,,03-22,2014,3,Alexandra Bridge
446,2014-03-23 00:00:00,2014-03-23,1^ALEX,,03-23,2014,3,Alexandra Bridge
447,2014-03-24 00:00:00,2014-03-24,1^ALEX,,03-24,2014,3,Alexandra Bridge
448,2014-03-25 00:00:00,2014-03-25,1^ALEX,,03-25,2014,3,Alexandra Bridge
449,2014-03-26 00:00:00,2014-03-26,1^ALEX,,03-26,2014,3,Alexandra Bridge
450,2014-03-27 00:00:00,2014-03-27,1^ALEX,,03-27,2014,3,Alexandra Bridge
451,2014-03-28 00:00:00,2014-03-28,1^ALEX,,03-28,2014,3,Alexandra Bridge
452,2014-03-29 00:00:00,2014-03-29,1^ALEX,,03-29,2014,3,Alexandra Bridge
453,2014-03-30 00:00:00,2014-03-30,1^ALEX,,03-30,2014,3,Alexandra Bridge
454,2014-03-31 00:00:00,2014-03-31,1^ALEX,,03-31,2014,3,Alexandra Bridge
455,2014-04-01 00:00:00,2014-04-01,1^ALEX,0.0,04-01,2014,4,Alexandra Bridge
456,2014-04-02 00:00:00,2014-04-02,1^ALEX,0.0,04-02,2014,4,Alexandra Bridge
457,2014-04-03 00:00:00,2014-04-03,1^ALEX,0.0,04-03,2014,4,Alexandra Bridge
458,2014-04-04 00:00:00,2014-04-04,1^ALEX,0.0,04-04,2014,4,Alexandra Bridge
459,2014-04-05 00:00:00,2014-04-05,1^ALEX,0.0,04-05,2014,4,Alexandra Bridge
460,2014-04-06 00:00:00,2014-04-06,1^ALEX,0.0,04-06,2014,4,Alexandra Bridge
461,2014-04-07 00:00:00,2014-04-07,1^ALEX,0.0,04-07,2014,4,Alexandra Bridge
462,2014-04-08 00:00:00,2014-04-08,1^ALEX,0.0,04-08,2014,4,Alexandra Bridge
463,2014-04-09 00:00:00,2014-04-09,1^ALEX,112.0,04-09,2014,4,Alexandra Bridge
464,2014-04-10 00:00:00,2014-04-10,1^ALEX,662.0,04-10,2014,4,Alexandra Bridge
465,2014-04-11 00:00:00,2014-04-11,1^ALEX,749.0,04-11,2014,4,Alexandra Bridge
466,2014-04-12 00:00:00,2014-04-12,1^ALEX,481.0,04-12,2014,4,Alexandra Bridge
467,2014-04-13 00:00:00,2014-04-13,1^ALEX,188.0,04-13,2014,4,Alexandra Bridge
468,2014-04-14 00:00:00,2014-04-14,1^ALEX,641.0,04-14,2014,4,Alexandra Bridge
469,2014-04-15 00:00:00,2014-04-15,1^ALEX,262.0,04-15,2014,4,Alexandra Bridge
470,2014-04-16 00:00:00,2014-04-16,1^ALEX,515.0,04-16,2014,4,Alexandra Bridge
471,2014-04-17 00:00:00,2014-04-17,1^ALEX,726.0,04-17,2014,4,Alexandra Bridge
472,2014-04-18 00:00:00,2014-04-18,1^ALEX,434.0,04-18,2014,4,Alexandra Bridge
473,2014-04-19 00:00:00,2014-04-19,1^ALEX,593.0,04-19,2014,4,Alexandra Bridge
474,2014-04-20 00:00:00,2014-04-20,1^ALEX,771.0,04-20,2014,4,Alexandra Bridge
475,2014-04-21 00:00:00,2014-04-21,1^ALEX,583.0,04-21,2014,4,Alexandra Bridge
476,2014-04-22 00:00:00,2014-04-22,1^ALEX,510.0,04-22,2014,4,Alexandra Bridge
477,2014-04-23 00:00:00,2014-04-23,1^ALEX,982.0,04-23,2014,4,Alexandra Bridge
478,2014-04-24 00:00:00,2014-04-24,1^ALEX,1159.0,04-24,2014,4,Alexandra Bridge
479,2014-04-25 00:00:00,2014-04-25,1^ALEX,1064.0,04-25,2014,4,Alexandra Bridge
480,2014-04-26 00:00:00,2014-04-26,1^ALEX,183.0,04-26,2014,4,Alexandra Bridge
481,2014-04-27 00:00:00,2014-04-27,1^ALEX,818.0,04-27,2014,4,Alexandra Bridge
482,2014-04-28 00:00:00,2014-04-28,1^ALEX,1420.0,04-28,2014,4,Alexandra Bridge
483,2014-04-29 00:00:00,2014-04-29,1^ALEX,1057.0,04-29,2014,4,Alexandra Bridge
484,2014-04-30 00:00:00,2014-04-30,1^ALEX,565.0,04-30,2014,4,Alexandra Bridge
485,2014-05-01 00:00:00,2014-05-01,1^ALEX,780.0,05-01,2014,5,Alexandra Bridge
486,2014-05-02 00:00:00,2014-05-02,1^ALEX,1201.0,05-02,2014,5,Alexandra Bridge
487,2014-05-03 00:00:00,2014-05-03,1^ALEX,566.0,05-03,2014,5,Alexandra Bridge
488,2014-05-04 00:00:00,2014-05-04,1^ALEX,237.0,05-04,2014,5,Alexandra Bridge
489,2014-05-05 00:00:00,2014-05-05,1^ALEX,1704.0,05-05,2014,5,Alexandra Bridge
490,2014-05-06 00:00:00,2014-05-06,1^ALEX,1868.0,05-06,2014,5,Alexandra Bridge
491,2014-05-07 00:00:00,2014-05-07,1^ALEX,2085.0,05-07,2014,5,Alexandra Bridge
492,2014-05-08 00:00:00,2014-05-08,1^ALEX,2232.0,05-08,2014,5,Alexandra Bridge
493,2014-05-09 00:00:00,2014-05-09,1^ALEX,1217.0,05-09,2014,5,Alexandra Bridge
494,2014-05-10 00:00:00,2014-05-10,1^ALEX,1325.0,05-10,2014,5,Alexandra Bridge
495,2014-05-11 00:00:00,2014-05-11,1^ALEX,1600.0,05-11,2014,5,Alexandra Bridge
496,2014-05-12 00:00:00,2014-05-12,1^ALEX,2062.0,05-12,2014,5,Alexandra Bridge
497,2014-05-13 00:00:00,2014-05-13,1^ALEX,1430.0,05-13,2014,5,Alexandra Bridge
498,2014-05-14 00:00:00,2014-05-14,1^ALEX,2144.0,05-14,2014,5,Alexandra Bridge
499,2014-05-15 00:00:00,2014-05-15,1^ALEX,1915.0,05-15,2014,5,Alexandra Bridge
500,2014-05-16 00:00:00,2014-05-16,1^ALEX,846.0,05-16,2014,5,Alexandra Bridge
501,2014-05-17 00:00:00,2014-05-17,1^ALEX,1275.0,05-17,2014,5,Alexandra Bridge
502,2014-05-18 00:00:00,2014-05-18,1^ALEX,1979.0,05-18,2014,5,Alexandra Bridge
503,2014-05-19 00:00:00,2014-05-19,1^ALEX,2196.0,05-19,2014,5,Alexandra Bridge
504,2014-05-20 00:00:00,2014-05-20,1^ALEX,1943.0,05-20,2014,5,Alexandra Bridge
505,2014-05-21 00:00:00,2014-05-21,1^ALEX,2599.0,05-21,2014,5,Alexandra Bridge
506,2014-05-22 00:00:00,2014-05-22,1^ALEX,1906.0,05-22,2014,5,Alexandra Bridge
507,2014-05-23 00:00:00,2014-05-23,1^ALEX,1690.0,05-23,2014,5,Alexandra Bridge
508,2014-05-24 00:00:00,2014-05-24,1^ALEX,1469.0,05-24,2014,5,Alexandra Bridge
509,2014-05-25 00:00:00,2014-05-25,1^ALEX,1809.0,05-25,2014,5,Alexandra Bridge
510,2014-05-26 00:00:00,2014-05-26,1^ALEX,1913.0,05-26,2014,5,Alexandra Bridge
511,2014-05-27 00:00:00,2014-05-27,1^ALEX,2095.0,05-27,2014,5,Alexandra Bridge
512,2014-05-28 00:00:00,2014-05-28,1^ALEX,1958.0,05-28,2014,5,Alexandra Bridge
513,2014-05-29 00:00:00,2014-05-29,1^ALEX,2297.0,05-29,2014,5,Alexandra Bridge
514,2014-05-30 00:00:00,2014-05-30,1^ALEX,2202.0,05-30,2014,5,Alexandra Bridge
515,2014-05-31 00:00:00,2014-05-31,1^ALEX,2190.0,05-31,2014,5,Alexandra Bridge
516,2014-06-01 00:00:00,2014-06-01,1^ALEX,2100.0,06-01,2014,6,Alexandra Bridge
517,2014-06-02 00:00:00,2014-06-02,1^ALEX,2485.0,06-02,2014,6,Alexandra Bridge
518,2014-06-03 00:00:00,2014-06-03,1^ALEX,1483.0,06-03,2014,6,Alexandra Bridge
519,2014-06-04 00:00:00,2014-06-04,1^ALEX,2535.0,06-04,2014,6,Alexandra Bridge
520,2014-06-05 00:00:00,2014-06-05,1^ALEX,1934.0,06-05,2014,6,Alexandra Bridge
521,2014-06-06 00:00:00,2014-06-06,1^ALEX,2184.0,06-06,2014,6,Alexandra Bridge
522,2014-06-07 00:00:00,2014-06-07,1^ALEX,1806.0,06-07,2014,6,Alexandra Bridge
523,2014-06-08 00:00:00,2014-06-08,1^ALEX,2048.0,06-08,2014,6,Alexandra Bridge
524,2014-06-09 00:00:00,2014-06-09,1^ALEX,2553.0,06-09,2014,6,Alexandra Bridge
525,2014-06-10 00:00:00,2014-06-10,1^ALEX,2895.0,06-10,2014,6,Alexandra Bridge
526,2014-06-11 00:00:00,2014-06-11,1^ALEX,1564.0,06-11,2014,6,Alexandra Bridge
527,2014-06-12 00:00:00,2014-06-12,1^ALEX,937.0,06-12,2014,6,Alexandra Bridge
528,2014-06-13 00:00:00,2014-06-13,1^ALEX,883.0,06-13,2014,6,Alexandra Bridge
529,2014-06-14 00:00:00,2014-06-14,1^ALEX,1084.0,06-14,2014,6,Alexandra Bridge
530,2014-06-15 00:00:00,2014-06-15,1^ALEX,2170.0,06-15,2014,6,Alexandra Bridge
531,2014-06-16 00:00:00,2014-06-16,1^ALEX,2285.0,06-16,2014,6,Alexandra Bridge
532,2014-06-17 00:00:00,2014-06-17,1^ALEX,2353.0,06-17,2014,6,Alexandra Bridge
533,2014-06-18 00:00:00,2014-06-18,1^ALEX,2301.0,06-18,2014,6,Alexandra Bridge
534,2014-06-19 00:00:00,2014-06-19,1^ALEX,2770.0,06-19,2014,6,Alexandra Bridge
535,2014-06-20 00:00:00,2014-06-20,1^ALEX,2224.0,06-20,2014,6,Alexandra Bridge
536,2014-06-21 00:00:00,2014-06-21,1^ALEX,1641.0,06-21,2014,6,Alexandra Bridge
537,2014-06-22 00:00:00,2014-06-22,1^ALEX,2167.0,06-22,2014,6,Alexandra Bridge
